id,planning_area_name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class
07070701,Kettinger Straße/Schillerstraße,10290,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07070702,Alt-Lichtenrade/Töpchiner Weg,10128,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07070703,John-Locke-Straße,7811,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
07070704,Nahariyastraße,7891,3,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ"
07070705,Franziusweg/ Rohrbachstraße,7026,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
07070706,Horstwalder Straße/ Paplitzer Straße,3636,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07070707,Wittelsbacherstraße,2780,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
08010115,Hasenheide,845,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
08010116,Wissmannstraße,3493,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010117,Schillerpromenade,15749,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
08010118,Silbersteinstraße,11235,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010211,Flughafenstraße,9836,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
08010212,Rollberg,7322,4,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv"
08010213,Körnerpark,12284,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010214,Glasower Straße,7908,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010301,Reuterkiez,27427,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
08010302,Bouchéstraße,3690,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010303,Donaustraße,8267,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
08010404,Rixdorf,22884,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010405,Hertzbergplatz,8917,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010406,Treptower Straße Nord,6718,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010407,Gewerbegebiet Ederstraße,765,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
08010508,Weiße Siedlung,5258,4,sehr niedrig,-,negativ,4-,"Status sehr niedrig, Dynamik negativ"
08010509,Schulenburgpark,9315,4,sehr niedrig,-,negativ,4-,"Status sehr niedrig, Dynamik negativ"
08010510,Gewerbegebiet Köllnische Heide,364,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
08020619,Buschkrugallee Nord,9713,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08020620,Tempelhofer Weg,9069,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08020621,Mohriner Allee Nord,2326,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
08020622,Parchimer Allee,14114,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08020623,Ortolanweg,1263,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08020624,Britzer Garten,1076,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
08020625,Handwerker-Siedlung,3287,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
08020726,Buckow West,8199,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08020727,Buckow Mitte,11346,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08020728,Buckow Ost,8135,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08030829,Gropiusstadt Nord,12149,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08030830,Gropiusstadt Süd,7258,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08030831,Gropiusstadt Ost,16851,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08040932,Goldhähnchenweg,2778,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08040933,Vogelviertel Süd,3925,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08040934,Vogelviertel Nord,2613,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08041035,Blumenviertel,7603,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
08041036,Zittauer Straße,6809,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
08041037,Alt-Rudow,9599,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08041038,Waßmannsdorfer Chaussee,6386,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
08041039,Frauenviertel,3578,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08041040,Waltersdorfer Chaussee Ost,8002,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010101,Elsenstraße,10981,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010102,Am Treptower Park Nord,68,0,,0,,0,
09010201,Am Treptower Park Süd,4199,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010202,Köpenicker Landstraße,6670,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010301,Baumschulenstraße,14481,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010302,Späthsfelde,2891,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09010401,Johannisthal West,7795,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010402,Johannisthal Ost,10573,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020501,Oberschöneweide West,5693,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
09020502,Oberschöneweide Ost,13814,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020601,Schnellerstraße,7169,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020602,Oberspree,3431,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020701,Adlershof West,241,0,,0,,0,
09020702,Adlershof Ost,15282,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020801,Spindlersfeld,2792,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020802,Köllnische Vorstadt,7100,3,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ"
09030901,Dorf Altglienicke,12211,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09030902,Wohngebiet II,5778,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
09030903,Kölner Viertel,7742,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09031001,Bohnsdorf,12023,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09031101,Grünau,5563,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09031201,Karolinenhof,1753,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09031202,Schmöckwitz/ Rauchfangswerder,2288,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09041301,Kietzer Feld/Nachtheide,13815,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09041302,Wendenschloß,1784,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09041401,Allende I,4587,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
09041402,Allende II,1520,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09041501,Altstadt Kietz,6950,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09041601,Müggelheim,6540,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09051701,Hirschgarten,3439,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09051702,Bölschestraße,13999,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09051801,Rahnsdorf/Hessenwinkel,8956,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09051901,Dammvorstadt,9434,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09052001,Köpenick Nord,12282,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10010101,Marzahn West,5560,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
10010102,Havemannstraße,17233,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
10010203,Gewerbegebiet Bitterfelder Straße,656,0,,0,,0,
10010204,Wuhletalstraße,10065,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
10010205,Marzahn Ost,7840,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
10010206,Ringkolonnaden,16322,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10010207,Marzahner Promenade,10498,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
10010308,Marzahner Chaussee,1693,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10010309,Springpfuhl,14340,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10010310,Alt-Marzahn,17293,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10010311,Landsberger Tor,2957,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10020412,Alte Hellersdorfer Straße,6333,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
10020413,Gut Hellersdorf,14708,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
10020414,Helle Mitte,1639,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
10020415,Hellersdorfer Promenade,5205,4,sehr niedrig,-,negativ,4-,"Status sehr niedrig, Dynamik negativ"
10020416,Böhlener Straße,5268,4,sehr niedrig,-,negativ,4-,"Status sehr niedrig, Dynamik negativ"
10020517,Adele-Sandrock-Straße,8781,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10020518,Schleipfuhl,4975,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10020519,Boulevard Kastanienallee,4923,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
10020620,Kaulsdorf Nord II,3301,3,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ"
10020621,Gelbes Viertel,5827,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
10020622,Kaulsdorf Nord I,8728,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10020623,Rotes Viertel,6612,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10030724,Oberfeldstraße,7832,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10030725,Buckower Ring,5863,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10030726,Alt-Biesdorf,2674,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10030727,Biesdorf Süd,8965,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040828,Kaulsdorf Nord,7685,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10040829,Alt-Kaulsdorf,3582,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040830,Kaulsdorf Süd,7444,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040931,Mahlsdorf Nord,8925,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040932,Alt-Mahlsdorf,3869,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040933,Mahlsdorf Süd,14283,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11010101,Dorf Malchow,473,1,hoch,+,positiv,1+,"Status hoch, Dynamik positiv"
11010102,Dorf Wartenberg,2485,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11010103,Dorf Falkenberg,1284,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11010204,Falkenberg Ost,8497,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
11010205,Falkenberg West,6581,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
11010206,Wartenberg Süd,5786,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11010207,Wartenberg Nord,6575,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11010308,Zingster Straße Ost,11116,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
11010309,Zingster Straße West,9521,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
11010310,Mühlengrund,5253,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020411,Malchower Weg,7426,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020412,Hauptstraße,6083,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020513,Orankesee,3420,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11020514,Große-Leege-Straße,8103,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020515,Landsberger Allee,14188,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020516,Weiße Taube,3751,1,hoch,+,positiv,1+,"Status hoch, Dynamik positiv"
11030617,Hohenschönhausener Straße,6021,3,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ"
11030618,Fennpfuhl West,15610,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11030619,Fennpfuhl Ost,10258,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11030720,Herzbergstraße,3697,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
11030721,Rüdigerstraße,20701,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11030824,Frankfurter Allee Süd,9814,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11040925,Victoriastadt,3392,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
11040926,Weitlingstraße,26348,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
11041022,Rosenfelder Ring,4929,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11041023,Gensinger Straße,5781,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11041027,Tierpark,2713,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
11041128,Sewanstraße,24411,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11051229,Rummelsburg,3305,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11051330,Karlshorst West,7967,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11051331,Karlshorst Nord,9266,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11051332,Karlshorst Süd,5750,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12103115,Breitkopfbecken,7374,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12103116,Hausotterplatz,9012,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12103117,Letteplatz,9629,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12103218,Teichstraße,12775,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12103219,Schäfersee,8389,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12103220,Humboldtstraße,4541,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12214125,Waldidyll/Flughafensee,7089,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
12214126,Tegel Süd,7506,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12214421,Reinickes Hof,2456,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
12214422,Klixstraße,7522,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
12214423,Mellerbogen,5506,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12214424,Scharnweberstraße,9736,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12214527,Alt-Tegel,10064,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12214528,Tegeler Forst,205,0,,0,,0,
12224229,Konradshöhe/Tegelort,5972,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12224230,Heiligensee,17707,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12231101,Hermsdorf,16167,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12231102,Frohnau,16633,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12301203,Wittenau Süd,13554,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
12301204,Wittenau Nord,6180,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12301205,Waidmannslust,4794,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12301206,Lübars,4806,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12302107,Schorfheidestraße,2917,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12302108,Märkisches Zentrum,13392,4,sehr niedrig,-,negativ,4-,"Status sehr niedrig, Dynamik negativ"
12302109,Treuenbrietzener Straße,10296,4,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv"
12302110,Dannenwalder Weg,9273,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12302211,Lübarser Straße,3249,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
12302212,Rollbergesiedlung,5217,3,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ"
12304313,Borsigwalde,6379,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12304314,Ziekowstraße/Freie Scholle,9547,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
